"","X.substring.year..1..4.."
"1860","2006"
"1861","2006"
"1862","2006"
"1863","2006"
"1864","2007"
"1865","2007"
"1866","2007"
"1867","2007"
"1868","2007"
"1869","2008"
"1870","2008"
"1871","2008"
"1872","2008"
"1873","2009"
"1874","2009"
"1875","2009"
"1876","2009"
"1877","2009"
"1878","2009"
"1879","2009"
"1880","2010"
"1881","2010"
"1882","2010"
"1883","2010"
"1884","2010"
"1885","2010"
"1886","2010"
"1887","2011"
"1888","2012"
"1889","2012"
"1890","2000"
"1891","2000"
"1892","2000"
"1893","2000"
"1894","2000"
"1895","2001"
"1896","2001"
"1897","2001"
"1898","2001"
"1899","2002"
"1900","2003"
"1901","2003"
"1902","2003"
"1903","2004"
"1904","2004"
"1905","2005"
"1906","2005"
"1907","2005"
"1908","2006"
"1909","2006"
"1910","2006"
"1911","2006"
"1912","2007"
"1913","2007"
"1914","2008"
"1915","2008"
"1916","2009"
"1917","2009"
"1918","2009"
"1919","2010"
"1920","2010"
"1921","2010"
"1922","2010"
"1923","2011"
"1924","2011"
"1925","2011"
"1926","2011"
"1927","2012"
"1928","2012"
"1929","2012"
"1930","2012"
"1931","2010"
"1932","2010"
"1933","2010"
"1934","2010"
"1935","2011"
"1936","2011"
"1937","2012"
"1938","2012"
"1939","2012"
"1940","2000"
"1941","2000"
"1942","2000"
"1943","2001"
"1944","2001"
"1945","2002"
"1946","2002"
"1947","2002"
"1948","2003"
"1949","2003"
"1950","2003"
"1951","2003"
"1952","2003"
"1953","2003"
"1954","2004"
"1955","2004"
"1956","2004"
"1957","2005"
"1958","2005"
"1959","2005"
"1960","2005"
"1961","2005"
"1962","2006"
"1963","2006"
"1964","2006"
"1965","2006"
"1966","2006"
"1967","2006"
"1968","2007"
"1969","2007"
"1970","2007"
"1971","2007"
"1972","2007"
"1973","2007"
"1974","2007"
"1975","2008"
"1976","2008"
"1977","2008"
"1978","2008"
"1979","2008"
"1980","2008"
"1981","2009"
"1982","2009"
"1983","2009"
"1984","2009"
"1985","2009"
"1986","2009"
"1987","2009"
"1988","2009"
"1989","2009"
"1990","2010"
"1991","2010"
"1992","2010"
"1993","2010"
"1994","2000"
"1995","2000"
"1996","2001"
"1997","2001"
"1998","2003"
"1999","2004"
"2000","2006"
"2001","2007"
"2002","2007"
"2003","2008"
"2004","2009"
"2005","2009"
"2006","2010"
"2007","2010"
"2008","2010"
"2009","2011"
"2010","2011"
"2011","2006"
"2012","2003"
"2013","2005"
"2014","2007"
"2015","2009"
"2016","2009"
"2017","2009"
"2018","2011"
"2019","2011"
"2020","2011"
"2021","2000"
"2022","2001"
"2023","2001"
"2024","2001"
"2025","2002"
"2026","2002"
"2027","2002"
"2028","2003"
"2029","2003"
"2030","2003"
"2031","2005"
"2032","2005"
"2033","2006"
"2034","2007"
"2035","2007"
"2036","2007"
"2037","2008"
"2038","2009"
"2039","2010"
"2040","2010"
"2041","2011"
"2042","2012"
"2043","2000"
"2044","2001"
"2045","2002"
"2046","2003"
"2047","2004"
"2048","2006"
"2049","2006"
"2050","2006"
"2051","2007"
"2052","2007"
"2053","2007"
"2054","2007"
"2055","2008"
"2056","2008"
"2057","2009"
"2058","2009"
"2059","2009"
"2060","2010"
"2061","2010"
"2062","2010"
"2063","2011"
"2064","2011"
"2065","2011"
"2066","2011"
"2067","2012"
"2068","2012"
"2069","2012"
"2070","2003"
"2071","2005"
"2072","2006"
"2073","2007"
"2074","2007"
"2075","2008"
"2076","2009"
"2077","2010"
"2078","2011"
"2079","2012"
"2080","2012"
"2081","2000"
"2082","2002"
"2083","2003"
"2084","2003"
"2085","2004"
"2086","2004"
"2087","2004"
"2088","2005"
"2089","2005"
"2090","2005"
"2091","2005"
"2092","2005"
"2093","2006"
"2094","2006"
"2095","2006"
"2096","2006"
"2097","2007"
"2098","2007"
"2099","2007"
"2100","2007"
"2101","2007"
"2102","2008"
"2103","2008"
"2104","2008"
"2105","2008"
"2106","2008"
"2107","2008"
"2108","2008"
"2109","2009"
"2110","2009"
"2111","2009"
"2112","2009"
"2113","2009"
"2114","2009"
"2115","2010"
"2116","2010"
"2117","2010"
"2118","2010"
"2119","2010"
"2120","2010"
"2121","2010"
"2122","2011"
"2123","2011"
"2124","2011"
"2125","2011"
"2126","2011"
"2127","2011"
"2128","2011"
"2129","2012"
"2130","2012"
"2131","2012"
"2132","2012"
"2133","2012"
"2134","2012"
"2135","2000"
"2136","2001"
"2137","2001"
"2138","2002"
"2139","2002"
"2140","2003"
"2141","2003"
"2142","2003"
"2143","2003"
"2144","2004"
"2145","2004"
"2146","2004"
"2147","2004"
"2148","2004"
"2149","2004"
"2150","2004"
"2151","2005"
"2152","2005"
"2153","2005"
"2154","2005"
"2155","2006"
"2156","2006"
"2157","2006"
"2158","2006"
"2159","2006"
"2160","2007"
"2161","2007"
"2162","2007"
"2163","2007"
"2164","2007"
"2165","2008"
"2166","2008"
"2167","2008"
"2168","2008"
"2169","2008"
"2170","2009"
"2171","2009"
"2172","2009"
"2173","2009"
"2174","2009"
"2175","2009"
"2176","2010"
"2177","2010"
"2178","2010"
"2179","2010"
"2180","2010"
"2181","2011"
"2182","2011"
"2183","2011"
"2184","2011"
"2185","2011"
"2186","2011"
"2187","2012"
"2188","2012"
"2189","2012"
"2190","2012"
"2191","2012"
"2192","2012"
"2193","2012"
"2194","2012"
"2195","2012"
"2196","2000"
"2197","2001"
"2198","2001"
"2199","2002"
"2200","2002"
"2201","2003"
"2202","2003"
"2203","2003"
"2204","2004"
"2205","2004"
"2206","2004"
"2207","2005"
"2208","2005"
"2209","2005"
"2210","2006"
"2211","2006"
"2212","2006"
"2213","2006"
"2214","2007"
"2215","2007"
"2216","2007"
"2217","2007"
"2218","2008"
"2219","2008"
"2220","2008"
"2221","2008"
"2222","2009"
"2223","2009"
"2224","2010"
"2225","2010"
"2226","2010"
"2227","2011"
"2228","2011"
"2229","2011"
"2230","2011"
"2231","2012"
"2232","2012"
"2233","2009"
"2234","2007"
"2235","2008"
"2236","2008"
"2237","2009"
"2238","2009"
"2239","2009"
"2240","2009"
"2241","2010"
"2242","2010"
"2243","2010"
"2244","2011"
"2245","2012"
"2246","2012"
"2247","2012"
"2248","2012"
"2249","2002"
"2250","2003"
"2251","2003"
"2252","2006"
"2253","2006"
"2254","2006"
"2255","2008"
"2256","2009"
"2257","2009"
"2258","2000"
"2259","2001"
"2260","2002"
"2261","2003"
"2262","2004"
"2263","2004"
"2264","2005"
"2265","2005"
"2266","2005"
"2267","2005"
"2268","2005"
"2269","2005"
"2270","2006"
"2271","2006"
"2272","2006"
"2273","2006"
"2274","2006"
"2275","2007"
"2276","2007"
"2277","2007"
"2278","2007"
"2279","2007"
"2280","2001"
"2281","2002"
"2282","2002"
"2283","2002"
"2284","2003"
"2285","2000"
"2286","2001"
"2287","2003"
"2288","2004"
"2289","2004"
"2290","2006"
"2291","2007"
"2292","2007"
"2293","2008"
"2294","2009"
"2295","2010"
"2296","2011"
"2297","2011"
"2298","2012"
"2299","2012"
"2300","2012"
"2301","2000"
"2302","2001"
"2303","2000"
"2304","2000"
"2305","2000"
"2306","2001"
"2307","2001"
"2308","2002"
"2309","2002"
"2310","2003"
"2311","2004"
"2312","2004"
"2313","2005"
"2314","2006"
"2315","2006"
"2316","2006"
"2317","2007"
"2318","2010"
"2319","2010"
"2320","2011"
"2321","2012"
"2322","2012"
"2323","2000"
"2324","2000"
"2325","2000"
"2326","2001"
"2327","2001"
"2328","2002"
"2329","2002"
"2330","2002"
"2331","2002"
"2332","2003"
"2333","2003"
"2334","2003"
"2335","2004"
"2336","2004"
"2337","2004"
"2338","2004"
"2339","2005"
"2340","2005"
"2341","2005"
"2342","2005"
"2343","2005"
"2344","2006"
"2345","2006"
"2346","2006"
"2347","2007"
"2348","2007"
"2349","2007"
"2350","2007"
"2351","2008"
"2352","2008"
"2353","2008"
"2354","2009"
"2355","2009"
"2356","2009"
"2357","2010"
"2358","2011"
"2359","2000"
"2360","2002"
"2361","2002"
"2362","2003"
"2363","2003"
"2364","2004"
"2365","2004"
"2366","2004"
"2367","2005"
"2368","2005"
"2369","2006"
"2370","2006"
"2371","2006"
"2372","2006"
"2373","2007"
"2374","2007"
"2375","2008"
"2376","2008"
"2377","2008"
"2378","2009"
"2379","2010"
"2380","2010"
"2381","2010"
"2382","2011"
"2383","2012"
"2384","2012"
"2385","2000"
"2386","2001"
"2387","2002"
"2388","2002"
"2389","2003"
"2390","2004"
"2391","2004"
"2392","2005"
"2393","2005"
"2394","2005"
"2395","2005"
"2396","2006"
"2397","2006"
"2398","2007"
"2399","2007"
"2400","2007"
"2401","2007"
"2402","2007"
"2403","2008"
"2404","2008"
"2405","2008"
"2406","2009"
"2407","2009"
"2408","2009"
"2409","2009"
"2410","2009"
"2411","2009"
"2412","2012"
"2413","2000"
"2414","2000"
"2415","2001"
"2416","2001"
"2417","2001"
"2418","2002"
"2419","2003"
"2420","2003"
"2421","2000"
"2422","2000"
"2423","2000"
"2424","2001"
"2425","2003"
"2426","2003"
"2427","2004"
"2428","2004"
"2429","2004"
"2430","2004"
"2431","2005"
"2432","2005"
"2433","2005"
"2434","2005"
"2435","2006"
"2436","2006"
"2437","2006"
"2438","2006"
"2439","2005"
"2440","2007"
"2441","2007"
"2442","2009"
"2443","2009"
"2444","2010"
"2445","2010"
"2446","2010"
"2447","2012"
"2448","2001"
"2449","2004"
"2450","2004"
"2451","2005"
"2452","2006"
"2453","2000"
"2454","2000"
"2455","2002"
"2456","2002"
"2457","2003"
"2458","2003"
"2459","2003"
"2460","2004"
"2461","2004"
"2462","2004"
"2463","2005"
"2464","2006"
"2465","2006"
"2466","2006"
"2467","2007"
"2468","2007"
"2469","2007"
"2470","2007"
"2471","2008"
"2472","2008"
"2473","2008"
"2474","2009"
"2475","2009"
"2476","2009"
"2477","2010"
"2478","2010"
"2479","2010"
"2480","2010"
"2481","2010"
"2482","2011"
"2483","2011"
"2484","2012"
"2485","2012"
"2486","2001"
"2487","2002"
"2488","2004"
"2489","2004"
"2490","2005"
"2491","2005"
"2492","2006"
"2493","2006"
"2494","2007"
"2495","2007"
"2496","2007"
"2497","2008"
"2498","2008"
"2499","2009"
"2500","2009"
"2501","2009"
"2502","2010"
"2503","2010"
"2504","2010"
"2505","2011"
"2506","2011"
"2507","2012"
"2508","2012"
"2509","2012"
"2510","2004"
"2511","2005"
"2512","2006"
"2513","2006"
"2514","2006"
"2515","2007"
"2516","2009"
"2517","2009"
"2518","2009"
"2519","2009"
"2520","2010"
"2521","2010"
"2522","2010"
"2523","2011"
"2524","2011"
"2525","2011"
"2526","2012"
"2527","2012"
"2528","2012"
"2529","2000"
"2530","2001"
"2531","2002"
"2532","2003"
"2533","2003"
"2534","2004"
"2535","2005"
"2536","2005"
"2537","2005"
"2538","2005"
"2539","2006"
"2540","2006"
"2541","2006"
"2542","2007"
"2543","2007"
"2544","2007"
"2545","2007"
"2546","2008"
"2547","2008"
"2548","2008"
"2549","2008"
"2550","2009"
"2551","2009"
"2552","2009"
"2553","2010"
"2554","2010"
"2555","2011"
"2556","2011"
"2557","2011"
"2558","2011"
"2559","2012"
"2560","2000"
"2561","2001"
"2562","2001"
"2563","2002"
"2564","2002"
"2565","2002"
"2566","2003"
"2567","2003"
"2568","2003"
"2569","2004"
"2570","2004"
"2571","2005"
"2572","2006"
"2573","2006"
"2574","2006"
"2575","2007"
"2576","2007"
"2577","2007"
"2578","2008"
"2579","2008"
"2580","2008"
"2581","2008"
"2582","2009"
"2583","2009"
"2584","2010"
"2585","2010"
"2586","2011"
"2587","2012"
"2588","2012"
"2589","2000"
"2590","2007"
"2591","2007"
"2592","2008"
"2593","2009"
"2594","2009"
"2595","2010"
"2596","2010"
"2597","2003"
"2598","2003"
"2599","2004"
"2600","2004"
"2601","2004"
"2602","2005"
"2603","2005"
"2604","2005"
"2605","2005"
"2606","2005"
"2607","2005"
"2608","2006"
"2609","2006"
"2610","2006"
"2611","2006"
"2612","2006"
"2613","2006"
"2614","2007"
"2615","2007"
"2616","2007"
"2617","2007"
"2618","2007"
"2619","2008"
"2620","2008"
"2621","2008"
"2622","2009"
"2623","2009"
"2624","2009"
"2625","2009"
"2626","2010"
"2627","2010"
"2628","2010"
"2629","2010"
"2630","2010"
"2631","2011"
"2632","2011"
"2633","2011"
"2634","2011"
"2635","2011"
"2636","2012"
"2637","2012"
"2638","2012"
"2639","2012"
"2640","2000"
"2641","2001"
"2642","2002"
"2643","2002"
"2644","2002"
"2645","2002"
"2646","2002"
"2647","2003"
"2648","2003"
"2649","2003"
"2650","2004"
"2651","2005"
"2652","2006"
"2653","2007"
"2654","2008"
"2655","2010"
"2656","2010"
"2657","2011"
"2658","2012"
"2659","2000"
"2660","2001"
"2661","2003"
"2662","2004"
"2663","2004"
"2664","2004"
"2665","2005"
"2666","2005"
"2667","2005"
"2668","2006"
"2669","2006"
"2670","2000"
"2671","2000"
"2672","2001"
"2673","2001"
"2674","2001"
"2675","2002"
"2676","2002"
"2677","2002"
"2678","2002"
"2679","2003"
"2680","2003"
"2681","2003"
"2682","2003"
"2683","2006"
"2684","2006"
"2685","2007"
"2686","2007"
"2687","2007"
"2688","2007"
"2689","2007"
"2690","2008"
"2691","2008"
"2692","2008"
"2693","2008"
"2694","2008"
"2695","2008"
"2696","2009"
"2697","2009"
"2698","2009"
"2699","2009"
"2700","2010"
"2701","2010"
"2702","2010"
"2703","2010"
"2704","2010"
"2705","2011"
"2706","2011"
"2707","2011"
"2708","2011"
"2709","2011"
"2710","2011"
"2711","2011"
"2712","2012"
"2713","2012"
"2714","2012"
"2715","2012"
"2716","2012"
"2717","2012"
"2718","2007"
"2719","2008"
"2720","2009"
"2721","2010"
"2722","2012"
"2723","2000"
"2724","2002"
"2725","2003"
"2726","2003"
"2727","2006"
"2728","2008"
"2729","2009"
"2730","2009"
"2731","2010"
"2732","2011"
"2733","2012"
"2734","2000"
"2735","2000"
"2736","2001"
"2737","2001"
"2738","2001"
"2739","2002"
"2740","2002"
"2741","2002"
"2742","2002"
"2743","2003"
"2744","2003"
"2745","2003"
"2746","2003"
"2747","2004"
"2748","2004"
"2749","2004"
"2750","2005"
"2751","2005"
"2752","2005"
"2753","2006"
"2754","2006"
"2755","2006"
"2756","2007"
"2757","2007"
"2758","2007"
"2759","2007"
"2760","2007"
"2761","2008"
"2762","2008"
"2763","2008"
"2764","2008"
"2765","2009"
"2766","2009"
"2767","2009"
"2768","2009"
"2769","2009"
"2770","2009"
"2771","2010"
"2772","2010"
"2773","2010"
"2774","2010"
"2775","2010"
"2776","2010"
"2777","2010"
"2778","2011"
"2779","2011"
"2780","2011"
"2781","2011"
"2782","2011"
"2783","2011"
"2784","2011"
"2785","2012"
"2786","2012"
"2787","2012"
"2788","2012"
"2789","2006"
"2790","2006"
"2791","2009"
"2792","2010"
"2793","2011"
"2794","2009"
"2795","2010"
"2796","2011"
"2797","2011"
"2798","2012"
"2799","2000"
"2800","2001"
"2801","2001"
"2802","2002"
"2803","2003"
"2804","2003"
"2805","2004"
"2806","2004"
"2807","2004"
"2808","2005"
"2809","2005"
"2810","2005"
"2811","2006"
"2812","2006"
"2813","2007"
"2814","2007"
"2815","2008"
"2816","2008"
"2817","2009"
"2818","2009"
"2819","2009"
"2820","2009"
"2821","2010"
"2822","2010"
"2823","2012"
"2824","2000"
"2825","2000"
"2826","2001"
"2827","2001"
"2828","2002"
"2829","2002"
"2830","2003"
"2831","2003"
"2832","2003"
"2833","2004"
"2834","2004"
"2835","2004"
"2836","2004"
"2837","2005"
"2838","2005"
"2839","2005"
"2840","2005"
"2841","2010"
"2842","2011"
"2843","2011"
"2844","2011"
"2845","2011"
"2846","2011"
"2847","2011"
"2848","2012"
"2849","2012"
"2850","2012"
"2851","2012"
"2852","2012"
"2853","2002"
"2854","2005"
"2855","2005"
"2856","2006"
"2857","2006"
"2858","2007"
"2859","2007"
"2860","2007"
"2861","2008"
"2862","2009"
"2863","2009"
"2864","2009"
"2865","2009"
"2866","2010"
"2867","2010"
"2868","2010"
"2869","2010"
"2870","2011"
"2871","2011"
"2872","2011"
"2873","2011"
"2874","2012"
"2875","2012"
"2876","2012"
"2877","2012"
"2878","2012"
"2879","2009"
"2880","2010"
"2881","2011"
"2882","2012"
"2883","2012"
"2884","2006"
"2885","2006"
"2886","2006"
"2887","2006"
"2888","2006"
"2889","2007"
"2890","2007"
"2891","2008"
"2892","2008"
"2893","2008"
"2894","2009"
"2895","2009"
"2896","2009"
"2897","2007"
"2898","2007"
"2899","2008"
"2900","2008"
"2901","2009"
"2902","2009"
"2903","2009"
"2904","2009"
"2905","2010"
"2906","2010"
"2907","2010"
"2908","2010"
"2909","2010"
"2910","2011"
"2911","2011"
"2912","2011"
"2913","2012"
"2914","2012"
"2915","2012"
"2916","2012"
"2917","2012"
"2918","2005"
"2919","2004"
"2920","2001"
"2921","2001"
"2922","2002"
"2923","2002"
"2924","2002"
"2925","2003"
"2926","2003"
"2927","2003"
"2928","2003"
"2929","2004"
"2930","2004"
"2931","2004"
"2932","2004"
"2933","2005"
"2934","2005"
"2935","2006"
"2936","2006"
"2937","2006"
"2938","2006"
"2939","2006"
"2940","2006"
"2941","2006"
"2942","2006"
"2943","2006"
"2944","2007"
"2945","2007"
"2946","2007"
"2947","2007"
"2948","2007"
"2949","2008"
"2950","2008"
"2951","2008"
"2952","2009"
"2953","2009"
"2954","2009"
"2955","2009"
"2956","2009"
"2957","2010"
"2958","2010"
"2959","2010"
"2960","2010"
"2961","2010"
"2962","2010"
"2963","2011"
"2964","2011"
"2965","2011"
"2966","2011"
"2967","2011"
"2968","2012"
"2969","2012"
"2970","2012"
"2971","2012"
"2972","2012"
"2973","2012"
"2974","2012"
"2975","2009"
"2976","2000"
"2977","2001"
"2978","2002"
"2979","2002"
"2980","2002"
"2981","2003"
"2982","2004"
"2983","2004"
"2984","2005"
"2985","2006"
"2986","2006"
"2987","2007"
"2988","2007"
"2989","2007"
"2990","2008"
"2991","2008"
"2992","2009"
"2993","2009"
"2994","2009"
"2995","2010"
"2996","2011"
"2997","2012"
"2998","2012"
"2999","2000"
"3000","2000"
"3001","2002"
"3002","2003"
"3003","2004"
"3004","2006"
"3005","2009"
"3006","2010"
"3007","2010"
"3008","2011"
"3009","2012"
"3010","2000"
"3011","2000"
"3012","2001"
"3013","2001"
"3014","2002"
"3015","2003"
"3016","2003"
"3017","2004"
"3018","2004"
"3019","2004"
"3020","2005"
"3021","2005"
"3022","2005"
"3023","2006"
"3024","2006"
"3025","2006"
"3026","2006"
"3027","2006"
"3028","2007"
"3029","2007"
"3030","2007"
"3031","2008"
"3032","2001"
"3033","2001"
"3034","2001"
"3035","2002"
"3036","2005"
"3037","2006"
"3038","2007"
"3039","2010"
"3040","2000"
"3041","2000"
"3042","2001"
"3043","2001"
"3044","2002"
"3045","2003"
"3046","2003"
"3047","2004"
"3048","2004"
"3049","2005"
"3050","2005"
"3051","2005"
"3052","2005"
"3053","2005"
"3054","2006"
"3055","2006"
"3056","2006"
"3057","2006"
"3058","2006"
"3059","2006"
"3060","2006"
"3061","2007"
"3062","2007"
"3063","2007"
"3064","2007"
"3065","2007"
"3066","2007"
"3067","2000"
"3068","2000"
"3069","2001"
"3070","2001"
"3071","2002"
"3072","2000"
"3073","2001"
"3074","2001"
"3075","2001"
"3076","2002"
"3077","2006"
"3078","2006"
"3079","2012"
"3080","2012"
"3081","2001"
"3082","2002"
"3083","2002"
"3084","2003"
"3085","2003"
"3086","2003"
"3087","2003"
"3088","2004"
"3089","2004"
"3090","2005"
"3091","2005"
"3092","2005"
"3093","2006"
"3094","2006"
"3095","2006"
"3096","2006"
"3097","2006"
"3098","2007"
"3099","2007"
"3100","2007"
"3101","2007"
"3102","2008"
"3103","2008"
"3104","2008"
"3105","2008"
"3106","2008"
"3107","2009"
"3108","2009"
"3109","2009"
"3110","2009"
"3111","2009"
"3112","2010"
"3113","2010"
"3114","2010"
"3115","2010"
"3116","2011"
"3117","2011"
"3118","2011"
"3119","2012"
"3120","2012"
"3121","2012"
"3122","2012"
"3123","2010"
"3124","2011"
"3125","2012"
"3126","2012"
"3127","2012"
"3128","2005"
"3129","2006"
"3130","2007"
"3131","2007"
"3132","2007"
"3133","2009"
"3134","2010"
"3135","2010"
"3136","2012"
"3137","2012"
"3138","2011"
"3139","2011"
"3140","2011"
"3141","2011"
"3142","2012"
"3143","2012"
"3144","2012"
"3145","2000"
"3146","2005"
"3147","2007"
"3148","2009"
"3149","2009"
"3150","2009"
"3151","2010"
"3152","2010"
"3153","2010"
"3154","2010"
"3155","2011"
"3156","2012"
"3157","2000"
"3158","2001"
"3159","2001"
"3160","2002"
"3161","2003"
"3162","2003"
"3163","2003"
"3164","2003"
"3165","2004"
"3166","2004"
"3167","2004"
"3168","2004"
"3169","2004"
"3170","2005"
"3171","2005"
"3172","2005"
"3173","2005"
"3174","2006"
"3175","2006"
"3176","2007"
"3177","2007"
"3178","2007"
"3179","2005"
"3180","2006"
"3181","2006"
"3182","2006"
"3183","2007"
"3184","2009"
"3185","2009"
"3186","2009"
"3187","2010"
"3188","2010"
"3189","2011"
"3190","2011"
"3191","2012"
"3192","2012"
"3193","2001"
"3194","2001"
"3195","2002"
"3196","2002"
"3197","2002"
"3198","2002"
"3199","2003"
"3200","2004"
"3201","2004"
"3202","2005"
"3203","2011"
"3204","2012"
"3205","2006"
"3206","2006"
"3207","2007"
"3208","2007"
"3209","2007"
"3210","2007"
"3211","2008"
"3212","2008"
"3213","2008"
"3214","2008"
"3215","2008"
"3216","2009"
"3217","2009"
"3218","2009"
"3219","2009"
"3220","2009"
"3221","2009"
"3222","2010"
"3223","2010"
"3224","2010"
"3225","2010"
"3226","2011"
"3227","2011"
"3228","2011"
"3229","2012"
"3230","2002"
"3231","2003"
"3232","2003"
"3233","2004"
"3234","2005"
"3235","2005"
"3236","2005"
"3237","2007"
"3238","2008"
"3239","2005"
"3240","2005"
"3241","2006"
"3242","2006"
"3243","2009"
"3244","2010"
"3245","2012"
"3246","2007"
"3247","2009"
"3248","2010"
"3249","2001"
"3250","2002"
"3251","2003"
"3252","2004"
"3253","2004"
"3254","2005"
"3255","2005"
"3256","2009"
"3257","2010"
"3258","2010"
"3259","2011"
"3260","2012"
"3261","2000"
"3262","2001"
"3263","2002"
"3264","2004"
"3265","2005"
"3266","2005"
"3267","2006"
"3268","2007"
"3269","2007"
"3270","2010"
"3271","2011"
"3272","2012"
"3273","2004"
"3274","2005"
"3275","2005"
"3276","2006"
"3277","2007"
"3278","2007"
"3279","2007"
"3280","2008"
"3281","2009"
"3282","2010"
"3283","2000"
"3284","2000"
"3285","2002"
"3286","2005"
"3287","2006"
"3288","2006"
"3289","2006"
"3290","2006"
"3291","2007"
"3292","2007"
"3293","2007"
"3294","2007"
"3295","2008"
"3296","2008"
"3297","2008"
"3298","2008"
"3299","2009"
"3300","2009"
"3301","2009"
"3302","2009"
"3303","2010"
"3304","2010"
"3305","2010"
"3306","2010"
"3307","2010"
"3308","2011"
"3309","2012"
"3310","2001"
"3311","2002"
"3312","2004"
"3313","2003"
"3314","2007"
"3315","2010"
"3316","2011"
"3317","2000"
"3318","2001"
"3319","2002"
"3320","2003"
"3321","2000"
"3322","2000"
"3323","2001"
"3324","2003"
"3325","2004"
"3326","2004"
"3327","2004"
"3328","2004"
"3329","2006"
"3330","2006"
"3331","2006"
"3332","2007"
"3333","2007"
"3334","2007"
"3335","2007"
"3336","2008"
"3337","2003"
"3338","2003"
"3339","2004"
"3340","2004"
"3341","2004"
"3342","2005"
"3343","2005"
"3344","2005"
"3345","2005"
"3346","2005"
"3347","2006"
"3348","2006"
"3349","2007"
"3350","2007"
"3351","2008"
"3352","2008"
"3353","2008"
"3354","2009"
"3355","2009"
"3356","2009"
"3357","2010"
"3358","2010"
"3359","2010"
"3360","2011"
"3361","2000"
"3362","2000"
"3363","2003"
"3364","2005"
"3365","2005"
"3366","2005"
"3367","2005"
"3368","2006"
"3369","2006"
"3370","2006"
"3371","2007"
"3372","2007"
"3373","2007"
"3374","2008"
"3375","2008"
"3376","2008"
"3377","2009"
"3378","2009"
"3379","2009"
"3380","2009"
"3381","2010"
"3382","2010"
"3383","2010"
"3384","2011"
"3385","2011"
"3386","2011"
"3387","2011"
"3388","2012"
"3389","2012"
"3390","2012"
"3391","2012"
"3392","2012"
"3393","2008"
"3394","2009"
"3395","2011"
"3396","2012"
"3397","2012"
"3398","2004"
"3399","2004"
"3400","2005"
"3401","2005"
"3402","2005"
"3403","2006"
"3404","2006"
"3405","2006"
"3406","2006"
"3407","2007"
"3408","2007"
"3409","2007"
"3410","2008"
"3411","2008"
"3412","2000"
"3413","2001"
"3414","2001"
"3415","2002"
"3416","2002"
"3417","2003"
"3418","2003"
"3419","2003"
"3420","2003"
"3421","2004"
"3422","2004"
"3423","2004"
"3424","2005"
"3425","2005"
"3426","2005"
"3427","2006"
"3428","2006"
"3429","2006"
"3430","2006"
"3431","2000"
"3432","2004"
"3433","2005"
"3434","2005"
"3435","2006"
"3436","2006"
"3437","2007"
"3438","2007"
"3439","2007"
"3440","2008"
"3441","2008"
"3442","2008"
"3443","2008"
"3444","2009"
"3445","2010"
"3446","2010"
"3447","2010"
"3448","2011"
"3449","2011"
"3450","2012"
"3451","2012"
"3452","2002"
"3453","2003"
"3454","2003"
"3455","2004"
"3456","2004"
"3457","2005"
"3458","2005"
"3459","2005"
"3460","2005"
"3461","2006"
"3462","2007"
"3463","2007"
"3464","2007"
"3465","2007"
"3466","2008"
"3467","2008"
"3468","2009"
"3469","2009"
"3470","2009"
"3471","2009"
"3472","2009"
"3473","2010"
"3474","2010"
"3475","2010"
"3476","2010"
"3477","2010"
"3478","2011"
"3479","2011"
"3480","2011"
"3481","2011"
"3482","2011"
"3483","2012"
"3484","2005"
"3485","2005"
"3486","2005"
"3487","2005"
"3488","2006"
"3489","2006"
"3490","2006"
"3491","2006"
"3492","2006"
"3493","2007"
"3494","2008"
"3495","2001"
"3496","2002"
"3497","2002"
"3498","2002"
"3499","2003"
"3500","2003"
"3501","2004"
"3502","2004"
"3503","2004"
"3504","2005"
"3505","2007"
"3506","2009"
"3507","2009"
"3508","2009"
"3509","2010"
"3510","2010"
"3511","2011"
"3512","2011"
"3513","2012"
"3514","2012"
"3515","2012"
"3516","2001"
"3517","2009"
"3518","2000"
"3519","2000"
"3520","2002"
"3521","2002"
"3522","2003"
"3523","2003"
"3524","2004"
"3525","2005"
"3526","2005"
"3527","2005"
"3528","2006"
"3529","2006"
"3530","2006"
"3531","2007"
"3532","2007"
"3533","2008"
"3534","2008"
"3535","2008"
"3536","2008"
"3537","2009"
"3538","2009"
"3539","2009"
"3540","2009"
"3541","2009"
"3542","2010"
"3543","2010"
"3544","2011"
"3545","2011"
"3546","2011"
"3547","2011"
"3548","2012"
"3549","2001"
"3550","2001"
"3551","2001"
"3552","2001"
"3553","2002"
"3554","2002"
"3555","2002"
"3556","2002"
"3557","2002"
"3558","2002"
"3559","2003"
"3560","2003"
"3561","2003"
"3562","2003"
"3563","2003"
"3564","2003"
"3565","2003"
"3566","2003"
"3567","2003"
"3568","2004"
"3569","2004"
"3570","2004"
"3571","2004"
"3572","2004"
"3573","2004"
"3574","2004"
"3575","2004"
"3576","2005"
"3577","2005"
"3578","2005"
"3579","2005"
"3580","2005"
"3581","2005"
"3582","2005"
"3583","2005"
"3584","2005"
"3585","2005"
"3586","2006"
"3587","2006"
"3588","2006"
"3589","2006"
"3590","2006"
"3591","2006"
"3592","2006"
"3593","2006"
"3594","2007"
"3595","2007"
"3596","2007"
"3597","2007"
"3598","2007"
"3599","2007"
"3600","2008"
"3601","2008"
"3602","2008"
"3603","2008"
"3604","2008"
"3605","2008"
"3606","2008"
"3607","2008"
