"","Dates","GEReturns"
"429","2001-09-20",-6.77847773508042
"430","2001-09-21",3.01627536123376
"431","2001-09-24",11.7428045415917
"432","2001-09-25",0.848658546822829
"433","2001-09-26",-0.0563539039991459
"434","2001-09-27",1.31599545420883
"435","2001-09-28",3.41796761773539
"436","2001-10-01",1.17584999888762
"437","2001-10-02",1.08337698767884
"438","2001-10-03",0.262475212861876
"439","2001-10-04",-2.01225479112012
"440","2001-10-05",0.160347442159483
"441","2001-10-08",-1.7508918664526
"442","2001-10-09",0.0543357803959916
"443","2001-10-10",2.91737537233116
"444","2001-10-11",2.70638684624545
"445","2001-10-12",0.128284813894863
"446","2001-10-15",-0.359617644695081
"447","2001-10-16",-1.00867269242108
"448","2001-10-17",-3.49149177589172
"449","2001-10-18",0.268811982600104
"450","2001-10-19",0
"451","2001-10-22",0.961805424534924
"452","2001-10-23",-0.908128557975071
"453","2001-10-24",-0.511091885608155
"454","2001-10-25",2.10814208724914
"455","2001-10-26",2.63207898048257
"456","2001-10-29",-3.8007483396065
"457","2001-10-30",-2.95534589483123
"458","2001-10-31",0.192439921931668
"459","2001-11-01",4.03714673409015
"460","2001-11-02",0.131801786996393
"461","2001-11-05",2.11138042846304
"462","2001-11-06",2.62201354819258
"463","2001-11-07",-1.13709631272739
"464","2001-11-08",2.50954211121719
"465","2001-11-09",0.148593394072068
"466","2001-11-12",-2.45503312008464
"467","2001-11-13",2.8255436048224
"468","2001-11-14",0.785858641952842
"469","2001-11-15",1.625652687678
"470","2001-11-16",-1.69907248876658
"471","2001-11-19",0.974434043428759
"472","2001-11-20",-0.364303994030275
"473","2001-11-21",-1.59414046140079
"474","2001-11-23",1.39930844178553
"475","2001-11-26",0.72868916072031
"476","2001-11-27",-0.60687162829706
"477","2001-11-28",-4.27820039309775
"478","2001-11-29",0.961064578901786
"479","2001-11-30",-3.1448328532769
"480","2001-12-03",-4.19048858302695
"481","2001-12-04",1.15795025678324
"482","2001-12-05",0.53404935476834
"483","2001-12-06",0.531212411604873
"484","2001-12-07",-1.60216506954662
"485","2001-12-10",-0.946600699859577
"486","2001-12-11",-0.0271721702990019
"487","2001-12-12",0.704222845356043
"488","2001-12-13",0
"489","2001-12-14",1.60646826152089
"490","2001-12-17",1.71168627101882
"491","2001-12-18",3.64049942762658
"492","2001-12-19",2.6336876271279
"493","2001-12-20",0.147025267198052
"494","2001-12-21",1.24103798056405
"495","2001-12-24",-0.387688893185368
"496","2001-12-26",-1.56597282697426
"497","2001-12-27",0.98160788185934
"498","2001-12-28",-0.538691305878138
"499","2001-12-31",-1.60874149835134
"500","2002-01-02",2.14743280422948
"501","2002-01-03",-0.833746839641975
"502","2002-01-04",0.833746839641989
"503","2002-01-07",-3.96017371285462
"504","2002-01-08",-1.04712995998585
"505","2002-01-09",-1.0322723921697
"506","2002-01-10",0.155526210716965
"507","2002-01-11",-0.989078846784917
"508","2002-01-14",-0.866938284949346
"509","2002-01-15",2.11467738976106
"510","2002-01-16",-2.59074544800473
"511","2002-01-17",2.69402715229649
"512","2002-01-18",-0.180808521426247
"513","2002-01-22",-0.987280050815418
"514","2002-01-23",-1.71168627101883
"515","2002-01-24",-0.265965578776617
"516","2002-01-25",1.87315601592054
"517","2002-01-28",-0.287910158308601
"518","2002-01-29",-4.53100683319051
"519","2002-01-30",1.1453683980161
"520","2002-01-31",0.729439919620735
"521","2002-02-01",-0.810826063830756
"522","2002-02-04",-5.15075028718463
"523","2002-02-05",3.39872346714554
"524","2002-02-06",2.0500923556337
"525","2002-02-07",0.647256844361477
"526","2002-02-08",0.134315666474768
"527","2002-02-11",1.46571313449467
"528","2002-02-12",-0.79681431941501
"529","2002-02-13",1.58732966628505
"530","2002-02-14",-0.262806991282976
"531","2002-02-15",-2.36996577069654
"532","2002-02-19",-1.93176724316719
"533","2002-02-20",3.16370299981292
"534","2002-02-21",-0.133173544785357
"535","2002-02-22",1.50776563524887
"536","2002-02-25",2.87249918161079
"537","2002-02-26",-1.15460165072646
"538","2002-02-27",0
"539","2002-02-28",-0.647251450561748
"540","2002-03-01",2.43758313466869
"541","2002-03-04",1.88329478601717
"542","2002-03-05",0.743495361189647
"543","2002-03-06",2.55955231215747
"544","2002-03-07",-1.45456625149656
"545","2002-03-08",-0.858381737250061
"546","2002-03-11",1.34559583791489
"547","2002-03-12",-0.121590288536356
"548","2002-03-13",-2.71286187264509
"549","2002-03-14",1.01978249764459
"550","2002-03-15",-0.545909551108413
"551","2002-03-18",-0.724180955816818
"552","2002-03-19",0
"553","2002-03-20",-2.79561531650983
"554","2002-03-21",-3.54134841905337
"555","2002-03-22",1.11524788420791
"556","2002-03-25",-2.21607787317586
"557","2002-03-26",0.726297725971357
"558","2002-03-27",0.374532262996587
"559","2002-03-28",-0.133597876907718
"560","2002-04-01",-0.267745805630264
"561","2002-04-02",-0.537638413508587
"562","2002-04-03",-0.947869004618655
"563","2002-04-04",1.48550741812724
"564","2002-04-05",-0.537638413508587
"565","2002-04-08",-0.648993633367553
"566","2002-04-09",-1.11854934818476
"567","2002-04-10",2.0367302271312
"568","2002-04-11",-9.73283708422821
"569","2002-04-12",-0.594358370710776
"570","2002-04-15",-5.19994515932586
"571","2002-04-16",3.84958399418821
"572","2002-04-17",1.64798935660444
"573","2002-04-18",0.444765737707466
"574","2002-04-19",-0.296290587126777
"575","2002-04-22",-2.52417239906483
"576","2002-04-23",-0.182765813896512
"577","2002-04-24",-0.918839556660094
"578","2002-04-25",-1.39429371702613
"579","2002-04-26",-1.73096063338431
"580","2002-04-29",-2.08507954801905
"581","2002-04-30",2.24368069401037
"582","2002-05-01",0.474315513747517
"583","2002-05-02",-0.315959183610931
"584","2002-05-03",0.315959183610922
"585","2002-05-06",-2.3297750733177
"586","2002-05-07",-1.03862993135784
"587","2002-05-08",6.93190216655967
"588","2002-05-09",-4.22816489348838
"589","2002-05-10",-2.70373727307129
"590","2002-05-13",0.650408796917648
"591","2002-05-14",2.33872584760991
"592","2002-05-15",-2.07974221305177
"593","2002-05-16",3.40093161027483
"594","2002-05-17",4.43159136698767
"595","2002-05-20",-2.57395894466364
"596","2002-05-21",-1.38997141309421
"597","2002-05-22",-0.717974031041652
"598","2002-05-23",3.17585187159213
"599","2002-05-24",-1.06790642745626
"600","2002-05-28",-1.70150748575363
"601","2002-05-29",-2.04892592512229
"602","2002-05-30",-0.638976604748941
"603","2002-05-31",-0.192499257390438
"604","2002-06-03",-3.36357585876143
"605","2002-06-04",-0.199474800185371
"606","2002-06-05",0.332229546984862
"607","2002-06-06",-2.85974412798662
"608","2002-06-07",3.02544756000781
"609","2002-06-10",-0.831259954296678
"610","2002-06-11",-1.85346836058035
"611","2002-06-12",3.18018431608715
"612","2002-06-13",-1.66116776668962
"613","2002-06-14",-0.503776035992405
"614","2002-06-17",2.69074192498912
"615","2002-06-18",2.07597465048837
"616","2002-06-19",-2.60177277279548
"617","2002-06-20",-2.16494380268202
"618","2002-06-21",-2.5576840917369
"619","2002-06-24",2.22041227686968
"620","2002-06-25",-2.39327662116284
"621","2002-06-26",2.05486682273878
"622","2002-06-27",1.34682170508666
"623","2002-06-28",-2.8840031522129
"624","2002-07-01",-2.08702531527875
"625","2002-07-02",-1.23786193820241
"626","2002-07-03",-0.714288751238022
"627","2002-07-05",6.21836336297222
"628","2002-07-08",-0.879576021166066
"629","2002-07-09",-3.91527929318791
"630","2002-07-10",-4.51748009895892
"631","2002-07-11",1.10295605440771
"632","2002-07-12",4.46901889578166
"633","2002-07-15",-1.2313260233357
"634","2002-07-16",-2.50909582911678
"635","2002-07-17",2.50909582911677
"636","2002-07-18",-1.96610082980747
"637","2002-07-19",-4.35332839767134
"638","2002-07-22",-3.29658061301714
"639","2002-07-23",-3.40897463391353
"640","2002-07-24",6.74325929944699
"641","2002-07-25",0.451294476902853
"642","2002-07-26",4.22468341135143
"643","2002-07-29",9.10500422712603
"644","2002-07-30",3.70710935962385
"645","2002-07-31",1.88093630133963
"646","2002-08-01",-2.51585906920551
"647","2002-08-02",-6.24176295684335
"648","2002-08-05",-4.15284940322719
"649","2002-08-06",4.66003561302321
"650","2002-08-07",3.64278688087924
"651","2002-08-08",3.82822178699209
"652","2002-08-09",1.39862724042289
"653","2002-08-12",-0.464044128489538
"654","2002-08-13",-4.11450118009992
"655","2002-08-14",3.02329783500165
"656","2002-08-15",1.21516059487248
"657","2002-08-16",-2.3184058448023
"658","2002-08-19",4.15950725050864
"659","2002-08-20",-1.96505865548055
"660","2002-08-21",0.154915602707653
"661","2002-08-22",1.23079092153891
"662","2002-08-23",-1.38570652424655
"663","2002-08-26",-0.559702953671791
"664","2002-08-27",-0.374880158261565
"665","2002-08-28",-2.05541465252227
"666","2002-08-29",-3.08215480917179
"667","2002-08-30",-0.661159433231293
"668","2002-09-03",-5.76853656485231
"669","2002-09-04",0.839760008410919
"670","2002-09-05",-2.46926474335765
"671","2002-09-06",1.06572591382983
"672","2002-09-09",1.68189668920704
"673","2002-09-10",1.03699164597457
"674","2002-09-11",-0.275482267884451
"675","2002-09-12",-3.50913198112701
"676","2002-09-13",-3.45175418512908
"677","2002-09-16",3.09397205034068
"678","2002-09-17",-0.71942395329447
"679","2002-09-18",-1.2715920426385
"680","2002-09-19",-2.96868188448266
"681","2002-09-20",0.750476331885178
"682","2002-09-23",-1.31704631897451
"683","2002-09-24",-1.91210414467784
"684","2002-09-25",4.15938972988371
"685","2002-09-26",-2.28517533822384
"686","2002-09-27",-7.55372760338781
"687","2002-09-30",0.732906390048642
"688","2002-10-01",6.09825484462903
"689","2002-10-02",-5.49158360866343
"690","2002-10-03",-0.728445147466421
"691","2002-10-04",-2.50887511405289
"692","2002-10-07",-4.51524301536239
"693","2002-10-08",1.72790040353683
"694","2002-10-09",-5.95545307565906
"695","2002-10-10",2.69074529199244
"696","2002-10-11",6.88158233664803
"697","2002-10-14",0.576611988387827
"698","2002-10-15",7.32275994063906
"699","2002-10-16",-2.31670974494725
"700","2002-10-17",4.91620816067099
"701","2002-10-18",-0.896528248037316
"702","2002-10-21",1.8587895768091
"703","2002-10-22",-0.295094275373453
"704","2002-10-23",-0.629981701841645
"705","2002-10-24",-3.40297485863114
"706","2002-10-25",0.918842605440617
"707","2002-10-28",0.0381024961744557
"708","2002-10-29",-1.53553880831945
"709","2002-10-30",-2.74527044086901
"710","2002-10-31",0.396825917562067
"711","2002-11-01",2.92703823001132
"712","2002-11-04",1.90481949706944
"713","2002-11-05",0
"714","2002-11-06",0.376648279547686
"715","2002-11-07",-1.85927947771145
"716","2002-11-08",-3.94505748728006
"717","2002-11-11",-3.61021164930177
"718","2002-11-12",-1.49815123103702
"719","2002-11-13",1.00125992924298
"720","2002-11-14",1.68763009239013
"721","2002-11-15",-2.64696589697637
"722","2002-11-18",-1.09567465493532
"723","2002-11-19",1.26317469059006
"724","2002-11-20",3.69651539108901
"725","2002-11-21",7.94222081065186
"726","2002-11-22",-1.50096248433827
"727","2002-11-25",1.31456540918864
"728","2002-11-26",-1.6933575216006
"729","2002-11-27",2.9908771392573
"730","2002-11-29",-0.110554643459394
"731","2002-12-02",0.294551012130633
"732","2002-12-03",-1.66825367246413
"733","2002-12-04",-0.863530802435379
"734","2002-12-05",-2.75247121497807
"735","2002-12-06",0.964327664377826
"736","2002-12-09",-2.13392776472788
"737","2002-12-10",1.67221473861925
"738","2002-12-11",0.806607038995514
"739","2002-12-12",-0.922370123503606
"740","2002-12-13",-1.55645165411116
"741","2002-12-16",3.58212764518173
"742","2002-12-17",-1.64031905947157
"743","2002-12-18",-1.31631788339917
"744","2002-12-19",-1.01841851629995
